site_id,nom_site,commune,pays,type_site,x_l93,y_l93,longitude,latitude,phase_id,periode,sous_periode,datation_debut,datation_fin,sources_count,source_references,occupation_necropole_raw,chronologie_comment,source_file,armement_summary,or_summary,remarques
SITE-8d5a4215c1183d50,Lacroix-sur-Meuse (nécropole),Lacroix-sur-Meuse,FR,nécropole,885017.0,6878889.0,5.52814725074427,48.98327646463515,SITE-7c3546476918ffed-PH1,indéterminé,,,,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3 - LT C,"Fouilles anciennes, fouilles TGV, prospections aériennes, rapport en cours",,,,
SITE-ab4634f307ad5c06,Poirier Maraudel,Laimont,FR,tumulus,849872.0,6862213.0,5.042259463886285,48.842520889615365,SITE-628e2deb0ce39119-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha D2-LT A1,1 ou 2 inhumations,,,,
SITE-ab4634f307ad5c06,Poirier Maraudel,Laimont,FR,tumulus,849872.0,6862213.0,5.042259463886285,48.842520889615365,SITE-e8629401ff82ce22-PH1,Hallstatt,Ha D3,-500.0,-450.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha D2-LT A1,1 ou 2 inhumations,,,,
SITE-ac6b0eb1438afa20,La Chiennerie,Ligny-en-Barrois,FR,nécropole,868980.0,6842634.0,5.294748249957871,48.661773784073226,SITE-370d27676baef6b3-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha D2-LT A2,parure lisse,,,,
SITE-ac6b0eb1438afa20,La Chiennerie,Ligny-en-Barrois,FR,nécropole,868980.0,6842634.0,5.294748249957871,48.661773784073226,SITE-cdf1290e5f874ad0-PH1,Hallstatt,Ha D3,-500.0,-450.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha D2-LT A2,parure lisse,,,,
SITE-8324531411faa261,Loison (nécropole),Loison,FR,tumulus,888476.0,6914691.0,5.591428519405208,49.303986373849455,SITE-a42422357c4723f6-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha D2 - LT A2,"2 torques, datation à revoir. 1 ou 2 inhumations",,,,
SITE-8324531411faa261,Loison (nécropole),Loison,FR,tumulus,888476.0,6914691.0,5.591428519405208,49.303986373849455,SITE-440b550701483756-PH1,Hallstatt,Ha D3,-500.0,-450.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha D2 - LT A2,"2 torques, datation à revoir. 1 ou 2 inhumations",,,,
SITE-bee22487af0a944d,Lambéchamp,Montzeville,FR,nécropole,861574.0,6901021.0,5.216479079342131,49.188513592672955,SITE-caf1ca6920ff07be-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,25 cercles funéraires,,,,
SITE-963b596ebcb58b82,Croix Saint-Pierre,Neuvilly-en-Argonne,FR,nécropole,849251.0,6897881.0,5.046394408635548,49.16328394879024,SITE-21c6032e70426457-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,14 cercles funéraires,,,,
SITE-f39da8bf94772302,Bord de l'Othain,Pillon,FR,nécropole,887367.0,6922208.0,5.579566518461624,49.37184666613273,SITE-e1219edd3a9a2915-PH1,indéterminé,,,,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,-,plus de 7 cercles funéraires,,,,
SITE-2e628cda9e546810,Muret,Quincy-Landzecourt,FR,nécropole,866443.0,6934806.0,5.296711927674442,49.490830765409626,SITE-80fb468c79f0fda6-PH1,indéterminé,,,,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,1 cercle funéraire,,,,
SITE-12df3b2e1dab3c5c,Verrières-en-Hesse,Recicourt,FR,nécropole,857656.0,6897072.0,5.161276595635229,49.15399999534933,SITE-ae8a4eb4286b6802-PH1,indéterminé,,,,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,12 cercles funéraires,,,,
SITE-73620a28c4d2a2bc,Chatte,Rigny-Saint-Martin,FR,nécropole,902500.0,6838135.0,5.747487631113428,48.611701071228005,SITE-9ad1f6347548334a-PH1,indéterminé,,,,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,1 cercle funéraire,,,,
SITE-f3ef4673a14eb6f5,Robert-Espagne (nécropole),Robert-Espagne,FR,nécropole,848848.0,6850042.0,5.024061530791559,48.73333126219431,SITE-c14f45e115ec02ec-PH1,Hallstatt,Ha D3,-500.0,-450.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha D3/LTA,Torque tubulaire avec décor de dents de loup | Transition / texte mixte,,,,
SITE-f3ef4673a14eb6f5,Robert-Espagne (nécropole),Robert-Espagne,FR,nécropole,848848.0,6850042.0,5.024061530791559,48.73333126219431,SITE-91cd26da605b74ab-PH1,Hallstatt,Ha D3 / LT A,-500.0,-400.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha D3/LTA,Torque tubulaire avec décor de dents de loup | Transition / texte mixte,,,,
SITE-41d54e35533259cd,Long Pré,Rouvrois-Sur-Meuse,FR,nécropole,884995.0,6875169.0,5.526221155342483,48.94984856598977,SITE-219a60b4dadc3583-PH1,indéterminé,,,,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,plus de 7 cercles funéraires,,,,
SITE-14ba47cc94aaa1d5,Fontaine du Diable,Rupt-En-Woevre,FR,nécropole,882297.0,6887526.0,5.494732400509004,49.061677346349214,SITE-9fa9d384bbc4f4af-PH1,indéterminé,,,,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,4 cercles funéraires,,,,
SITE-38a73f084e5febd9,Brauze,Saint-Hilaire-En-Woevre,FR,nécropole,897694.0,6889503.0,5.706208563309356,49.07488532326539,SITE-c0da7a0a9a7f7c31-PH1,indéterminé,,,,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,2 cercles funéraires,,,,
SITE-7d21b97b8d77448d,Hache,Saint-Julien-Sous-Les-Côtes,FR,nécropole,891892.0,6860903.0,5.61388977841372,48.819604261781464,SITE-5500f669d1972799-PH1,indéterminé,,,,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,1 cercle funéraire,,,,
SITE-61fe3a50626836fa,Queue du Prillon,Samogneux,FR,nécropole,870837.0,6909081.0,5.346761721637098,49.25853723831335,SITE-a63d41ba61ca5edc-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,plus de 11 cercles funéraires,,,,
SITE-61fe3a50626836fa,Queue du Prillon,Samogneux,FR,nécropole,870837.0,6909081.0,5.346761721637098,49.25853723831335,SITE-e57d7953b16e1478-PH1,Hallstatt,Ha C,-800.0,-660.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,plus de 11 cercles funéraires,,,,
SITE-73ff7777f8587847,Haie Poirier,Saulvaux,FR,nécropole,882719.0,6848477.0,5.483700564091207,48.71056634490618,SITE-a3f1c0eef38a4941-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,1 cercle funéraire,,,,
SITE-73ff7777f8587847,Haie Poirier,Saulvaux,FR,nécropole,882719.0,6848477.0,5.483700564091207,48.71056634490618,SITE-4826268556eedee7-PH1,Hallstatt,Ha C,-800.0,-660.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,1 cercle funéraire,,,,
SITE-96b29215b42a3a26,La Montée d'Aton,Saulvaux,FR,nécropole,882719.0,6848477.0,5.483700564091207,48.71056634490618,SITE-de17f9a6e5f0c9a3-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,plus de 4 cercles funéraires,,,,
SITE-96b29215b42a3a26,La Montée d'Aton,Saulvaux,FR,nécropole,882719.0,6848477.0,5.483700564091207,48.71056634490618,SITE-5868b668f7479485-PH1,Hallstatt,Ha C,-800.0,-660.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,plus de 4 cercles funéraires,,,,
SITE-82d0c48771607084,La Fayssé,Sommelone,FR,nécropole,849924.0,6843559.0,5.036413666609145,48.67479096138317,SITE-eb0597d3c9036a95-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,plusieurs cercles funéraires,,,,
SITE-82d0c48771607084,La Fayssé,Sommelone,FR,nécropole,849924.0,6843559.0,5.036413666609145,48.67479096138317,SITE-8d1874d826168534-PH1,Hallstatt,Ha C,-800.0,-660.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,plusieurs cercles funéraires,,,,
SITE-c9de8e1c96246079,Rond Buisson,Sorcy-Saint-Martin,FR,nécropole,895712.0,6849894.0,5.660834104023637,48.71949830561608,SITE-a4829c8bfe7853ff-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,1 cercle funéraire,,,,
SITE-c9de8e1c96246079,Rond Buisson,Sorcy-Saint-Martin,FR,nécropole,895712.0,6849894.0,5.660834104023637,48.71949830561608,SITE-6a5daf760da677da-PH1,Hallstatt,Ha C,-800.0,-660.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,1 cercle funéraire,,,,
SITE-74b34ec23deae2a0,Saison de la Charme,Stainville,FR,nécropole,860491.0,6840286.0,5.1786481674910245,48.642825054136,SITE-47e301fa046f59b8-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,plus de 10 cercles funéraires,,,,
SITE-74b34ec23deae2a0,Saison de la Charme,Stainville,FR,nécropole,860491.0,6840286.0,5.1786481674910245,48.642825054136,SITE-9fcb0397edc85595-PH1,Hallstatt,Ha C,-800.0,-660.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,plus de 10 cercles funéraires,,,,
SITE-1466fe2a39b188b2,Petit Ban d'Orme,Tilly-Sur-Meuse,FR,nécropole,876737.0,6879874.0,5.415489785186833,48.99445968710795,SITE-155cc19378e9c596-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,plus de 4 cercles funéraires,,,,
SITE-1466fe2a39b188b2,Petit Ban d'Orme,Tilly-Sur-Meuse,FR,nécropole,876737.0,6879874.0,5.415489785186833,48.99445968710795,SITE-a44a8d1d2ffac1ad-PH1,Hallstatt,Ha C,-800.0,-660.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,plus de 4 cercles funéraires,,,,
SITE-55b37a5e17c00454,Conra,Troyon,FR,nécropole,881940.0,6880762.0,5.4869357035885375,49.00098865025069,SITE-a8d9b9a00c4e7a3a-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,1 cercle funéraire,,,,
SITE-55b37a5e17c00454,Conra,Troyon,FR,nécropole,881940.0,6880762.0,5.4869357035885375,49.00098865025069,SITE-c5ad6d00a445c021-PH1,Hallstatt,Ha C,-800.0,-660.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,1 cercle funéraire,,,,
SITE-5bc68950289b0b8d,Grand Pré,Troyon,FR,nécropole,881940.0,6880762.0,5.4869357035885375,49.00098865025069,SITE-6ca69175afb2aad9-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,plus de 2 cercles funéraires,,,,
SITE-5bc68950289b0b8d,Grand Pré,Troyon,FR,nécropole,881940.0,6880762.0,5.4869357035885375,49.00098865025069,SITE-427234f9bd1a813e-PH1,Hallstatt,Ha C,-800.0,-660.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,plus de 2 cercles funéraires,,,,
SITE-f1b905709a8a970c,Les Lochères,Ugny-Sur-Meuse,FR,nécropole,898141.0,6840841.0,5.689641731116652,48.63737680261775,SITE-518562076c209bac-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,1 cercle funéraire,,,,
SITE-f1b905709a8a970c,Les Lochères,Ugny-Sur-Meuse,FR,nécropole,898141.0,6840841.0,5.689641731116652,48.63737680261775,SITE-12edbe1bda8cf0a1-PH1,Hallstatt,Ha C,-800.0,-660.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,1 cercle funéraire,,,,
SITE-a7e2e0be8728b5bd,Panidons,Vaucouleurs,FR,nécropole,894682.0,6838353.0,5.641593876941965,48.616060140734334,SITE-d87dc72cddbe1966-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,1 cercle funéraire,,,,
SITE-a7e2e0be8728b5bd,Panidons,Vaucouleurs,FR,nécropole,894682.0,6838353.0,5.641593876941965,48.616060140734334,SITE-c4a35d369d85dda8-PH1,Hallstatt,Ha C,-800.0,-660.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,1 cercle funéraire,,,,
SITE-3070bfadda72a65e,Petit Terme,Vaucouleurs,FR,nécropole,894682.0,6838353.0,5.641593876941965,48.616060140734334,SITE-22d181c648dadecc-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,6 cercles funéraires,,,,
SITE-3070bfadda72a65e,Petit Terme,Vaucouleurs,FR,nécropole,894682.0,6838353.0,5.641593876941965,48.616060140734334,SITE-7a5c4770cac2b63b-PH1,Hallstatt,Ha C,-800.0,-660.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,6 cercles funéraires,,,,
SITE-c2ec5e330f254392,Tusey,Vaucouleurs,FR,nécropole,894682.0,6838353.0,5.641593876941965,48.616060140734334,SITE-6fbee413b09445d4-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,2 cercles funéraires,,,,
SITE-c2ec5e330f254392,Tusey,Vaucouleurs,FR,nécropole,894682.0,6838353.0,5.641593876941965,48.616060140734334,SITE-8d341bf87042ee1b-PH1,Hallstatt,Ha C,-800.0,-660.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,2 cercles funéraires,,,,
SITE-a80ff67935e1fcd0,Tombois,Ville-en-Woëvre,FR,tumulus,890665.0,6896377.0,5.613173812389844,49.13878335537722,SITE-c88febe8f654fb76-PH1,Hallstatt,Ha D3,-500.0,-450.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha D3-LTA1,Fibule Mansfeld F3E | Transition / texte mixte,,,,
SITE-a80ff67935e1fcd0,Tombois,Ville-en-Woëvre,FR,tumulus,890665.0,6896377.0,5.613173812389844,49.13878335537722,SITE-2f3f54b3a32d0172-PH1,Hallstatt,Ha D3 / LT A,-500.0,-400.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha D3-LTA1,Fibule Mansfeld F3E | Transition / texte mixte,,,,
SITE-b47fd967ca3a9f74,Haut de Truie,Villers-Sous-Pareid,FR,nécropole,900010.0,6895455.0,5.740713544150842,49.12765070074885,SITE-818af0707056570c-PH1,indéterminé,,,,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,2 cercles funéraires,,,,
SITE-a5ef9a91acfbbeee,Fosse Cachotte,Villiers-Le-Sec,FR,nécropole,919125.0,6843930.0,5.975809466488978,48.65837426891662,SITE-2c4472cb46aafc28-PH1,indéterminé,,,,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,1 cercle funéraire,,,,
SITE-947f95978c398b44,Le Naquel,Woimbey,FR,nécropole,879499.0,6876745.0,5.4518868809839285,48.96557113603248,SITE-7e03c74bca874626-PH1,indéterminé,,,,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,2 cercles funéraires,,,,
SITE-1773eeee57a26a9f,Tangeuwald,Albestroff,FR,tumulus,983425.0,6876943.0,6.869752253135448,48.929949291657536,SITE-c63ea99a9a671fba-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha C-LTA1,11 tumulus,,,,
SITE-1773eeee57a26a9f,Tangeuwald,Albestroff,FR,tumulus,983425.0,6876943.0,6.869752253135448,48.929949291657536,SITE-32a0ed0d5b221f89-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha C-LTA1,11 tumulus,,,,
SITE-1773eeee57a26a9f,Tangeuwald,Albestroff,FR,tumulus,983425.0,6876943.0,6.869752253135448,48.929949291657536,SITE-cf5d0a21ec67e446-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha C-LTA1,11 tumulus,,,,
SITE-1773eeee57a26a9f,Tangeuwald,Albestroff,FR,tumulus,983425.0,6876943.0,6.869752253135448,48.929949291657536,SITE-f3bb5ca0b09b2e4d-PH1,Hallstatt,Ha D3,-500.0,-450.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha C-LTA1,11 tumulus,,,,
SITE-d1a2837db4210a9c,Wiedenbruch,Altrippe,FR,tumulus,978963.0,6887654.0,6.815987519408231,49.02810256518812,SITE-ff76e8a5d41ea682-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3 - Ha D3,nécropole tumulaire,,,,
SITE-d1a2837db4210a9c,Wiedenbruch,Altrippe,FR,tumulus,978963.0,6887654.0,6.815987519408231,49.02810256518812,SITE-4f81ddeb86c2e024-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3 - Ha D3,nécropole tumulaire,,,,
SITE-d1a2837db4210a9c,Wiedenbruch,Altrippe,FR,tumulus,978963.0,6887654.0,6.815987519408231,49.02810256518812,SITE-0940f1c63cbe82ab-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3 - Ha D3,nécropole tumulaire,,,,
SITE-d1a2837db4210a9c,Wiedenbruch,Altrippe,FR,tumulus,978963.0,6887654.0,6.815987519408231,49.02810256518812,SITE-dd5c2a86900f1410-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3 - Ha D3,nécropole tumulaire,,,,
SITE-d1a2837db4210a9c,Wiedenbruch,Altrippe,FR,tumulus,978963.0,6887654.0,6.815987519408231,49.02810256518812,SITE-47ba26cf6795e5a0-PH1,Hallstatt,Ha D3,-500.0,-450.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3 - Ha D3,nécropole tumulaire,,,,
SITE-4f8df5d0fb79c6dd,Amneville (nécropole),Amneville,FR,nécropole,925806.0,6909005.0,6.101139617550356,49.240810650523066,SITE-e80bd7022eb599be-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3 - ha C1,crémations?,,,,
SITE-4f8df5d0fb79c6dd,Amneville (nécropole),Amneville,FR,nécropole,925806.0,6909005.0,6.101139617550356,49.240810650523066,SITE-908f1df0934ede72-PH1,Hallstatt,Ha C,-800.0,-660.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3 - ha C1,crémations?,,,,
SITE-fbf4801c8cbf2797,Le Clos Des Prés,Argancy,FR,tumulus,933942.0,6904653.0,6.210326872309104,49.1987946664032,SITE-f91f2b731c80d9a0-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha C2 et LT C2,"Ha C2 : tombe à épée Ha C ; LT C2 : 4 crémations (5 individus), vases-ossuaires, rasoir, fibules, micro vases, graines, faune, verre)",,,,
SITE-ed92d1c372e50218,Derrière la Grange,Augny,FR,nécropole,927704.0,6888447.0,6.116043194499881,49.055450970099216,SITE-62c5db66bf8adefb-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3 - ha C2,1 crémation,,,,
SITE-ed92d1c372e50218,Derrière la Grange,Augny,FR,nécropole,927704.0,6888447.0,6.116043194499881,49.055450970099216,SITE-7b4dd9d0350d1f5b-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3 - ha C2,1 crémation,,,,
SITE-326b21e711ea6fca,Grand Bois,Baronville,FR,tumulus,964712.0,6876953.0,6.614629318689319,48.93801117776152,SITE-4c5470360de9087e-PH1,La Tène,LT C2,-200.0,-150.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3-LT C2,56 tumulus,,,,
SITE-edcf572cb91c2808,Le Petit Bébing,Bebing,FR,nécropole,993896.0,6853271.0,6.996134935233267,48.71263090598723,SITE-e34c496f543386f3-PH1,indéterminé,,,,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,"1 crémation (à préciser, mal datée)",,,,
SITE-60f41c8def870326,Galgenberg,Betting-Saint-Avold,FR,nécropole,978162.0,6898979.0,6.812521504752796,49.13015841502539,SITE-ae1ee0c87d103764-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3-Ha C1 et LT B1,à vérifier,,,,
SITE-60f41c8def870326,Galgenberg,Betting-Saint-Avold,FR,nécropole,978162.0,6898979.0,6.812521504752796,49.13015841502539,SITE-6eb60284608dd40d-PH1,Hallstatt,Ha C,-800.0,-660.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3-Ha C1 et LT B1,à vérifier,,,,
SITE-f37eb5e210ee5948,Rayu de la Forterie,Cherisey,FR,tumulus,937417.0,6883847.0,6.246228704216386,49.01060497719818,SITE-697145a3b46d1e43-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3 - ha D1,"7 tum mal datés (chalco, ha D1, épée Rixheim et LT à dater coorectement) voir au Musée de Metz? Collection Poirot 1904",,,,
SITE-f37eb5e210ee5948,Rayu de la Forterie,Cherisey,FR,tumulus,937417.0,6883847.0,6.246228704216386,49.01060497719818,SITE-808e094cfd31b541-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3 - ha D1,"7 tum mal datés (chalco, ha D1, épée Rixheim et LT à dater coorectement) voir au Musée de Metz? Collection Poirot 1904",,,,
