site_id,nom_site,commune,departement,pays,type_site,longitude,latitude,x_l93,y_l93,periode,sous_periode,datation_debut,datation_fin,confiance,source,description,bibliographie
CAG68_houssen_139479bb,3* (003 AH) - Un projet d’autoroute (A35) et de zone de loisirs a permis de fouiller un site pré- et protohistorique su,Houssen,68,FR,HABITAT,,,,,HALLSTATT_LA_TENE,Ha C,-800,-620,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"3* (003 AH) - Un projet d’autoroute (A35) et de zone de loisirs a permis  de
fouiller un site pré- et protohistorique sur 4 ha, à  côté  de  la  gravière
Orsa-Granulat. Le site se prolonge  sur  la  commune  de  Colmar.  Un  potin
séquane y avait été découvert lors d’une prospection au sol en 1988  par  S.
Plouin et Cl.  Gitta.  Les  fouilles,  réalisées  en  1994,  ont  révélé  la
présence d’un habitat  sur  six  phases  d’occupation :  Néolithique  récent
(culture de Munzingen), Bronze  final,  Hallstatt C,  La  Tène  ancienne  et
finale et l’époque romaine.
La période hallstattienne est représentée par un  grenier  à  4  poteaux,  2
puits et quelques fosses très riches en mobilier  céramique.  Il  permet  de
dater les structures du Hallstatt C.
8 fosses circulaires datent de La Tène ancienne ainsi  qu’un  bâtiment  à  6
poteaux et un grenier à 4 poteaux.
La Tène finale est la période la mieux représentée sur le site : 52  fosses,
84 trous de poteaux, 2 puits, 14 segments d’enclos et 1 four de  potier  ont
été dégagés. Seuls  deux  plans  de  bâtiments  peuvent  être  proposés.  Le
matériel  découvert  dans  l’ensemble  des   structures   est   relativement
abondant : il permet de dater le site de la fin de La Tène  C2-La  Tène  D1.
Certaines  fosses  présentaient   un   remplissage   original :   de   forme
cylindrique ou carrée, leur fond était couvert  par  un   réalisé  à  l’aide
d’écorces et de branchages (fig. 117). La proximité immédiate  de  la  nappe
phréatique a permis de les conserver.  L’interprétation  de  ces  structures
est difficile. Malgré la bonne conservation  des  éléments  en  bois,  aucun
objet utilitaire (cuillère ou vaisselle en bois) n’a été recueilli.
Au nord du site, une occupation de la fin  de  l’époque  augustéenne  a  été
dégagée. Aucun bâtiment n’a été repéré. D’autres trous de poteaux  à  calage
ont été découverts parmi les vestiges de La  Tène  dans  la  partie  sud  du
site ; ils correspondent à une phase plus tardive de l’époque  romaine  (IIe
siècle apr. J.-C.) : S. Plouin, Cl. Gitta, 1988, I, p. 24, II, p. 24 ;  - M.
Zehner, 1996.",
CAG68_houssen_a9583a80,Boesbreit,Houssen,68,FR,HABITAT,,,,,,,,,MEDIUM,CAG 68 — Haut-Rhin (M. Zehner),"(001 AH) - Au lieu-dit Boesbreit, en 1986,  M.  Gutzwiller  a  découvert  un
fossé curviligne. Il est probable qu’il s’agit du prolongement  du  site  de
la gravière (cf. supra) : Prospection aérienne M. Gutzwiller.",
CAG68_houssen_f8a42d9d,Obere Maettle,Houssen,68,FR,NECROPOLE,,,,,LA_TENE,,-450,-25,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"4* (002 AH) - Au lieu-dit Obere Maettle, le 25 février 1849, on a  découvert
un trésor monétaire comprenant 165 monnaies : 150  quinaires  en  argent  de
type Kalet Edoui et 15 potins séquanes. Ils étaient conservés  dans  une   .
Ch. Bonnet et S. Plouin proposent  une  datation  tardive  de  la  céramique
assimilée à une production gallo-belge, notamment à une forme Schnitzler  57
(Ch. Bonnet, S. Plouin,  1992).  Ils  datent  ainsi  l’enfouissement  de  ce
trésor au plus tôt des années 70-80 apr. J.-C. Or ce type de  bouteille  est
bien connu pour l’époque  laténienne.  Ce  sont  des  céramiques  de  petite
taille à pâte claire ou sombre, voire  lustrée  noire,  que  l’on  rencontre
plus particulièrement dans des contextes  funéraires  en  pays  rauraque  et
helvète. A Bâle, ce type de bouteille se retrouve dans  plusieurs  tombes  à
inhumation, souvent à côté de la tête du défunt (Bâle-Gasfabrick, tombe  42,
L. Berger, Chr. Matt, 1995, fig. 4). On  le  rencontre  également  dans  des
incinérations de la région de  Berne  (Suisse ;  Bern-Engelhalbinsel   1913-
1945, F. Müller, 1996b, fig. 16, n° 79). Cette céramique daterait  ainsi  de
la fin de La Tène C2-La Tène D1 (160-80 av. J.-C.). La  supposition  avancée
par R. Forrer qui datait le dépôt  de  80-70  av.  J.-C.  serait  donc  fort
juste. En  outre,  cette  découverte  se  situe  à  proximité  de  l’habitat
laténien daté de la  même  période  (cf.  la  gravière,  supra).  R.  Forrer
signalait également la présence d’un site romain dans le voisinage  immédiat
(cf. infra). Le dépôt monétaire est conservé  aux  Archives  municipales  de
Colmar. Le site de la trouvaille se trouve  actuellement  sous  l’autoroute.
Conservation des monnaies : Médaillier  de  la  Bibliothèque  municipale  de
Colmar. Conservation de la céramique : Musée d’Unterlinden, Colmar. Plan  de
la découverte : Archives municipales  de  Colmar,  Archives  de  la  Société
Schoengauer,  AR1,  boîte  24 :  Le  Glaneur  du   Haut-Rhin,   25.02.1849 ;
- Dietrich, Scheurer-Kestner, 1868, p. 96 ;  - F.X.  Kraus,  1884,  p. 152 ;
- A.W. Naue, 1905, p. 388-389 ; - R. Forrer,  1925,  p. 38-42,  fig. 36-48 ;
- Dict. Comm., 1981, p. 644 ; - Ch.  Bonnet,  S.  Plouin,  1991-1992,  p. 8,
fig. 1, n° 6 ; 1992,  p. 61-63,  fig. 2,  n° 2 ;  - L.  Berger,  Chr.  Matt,
1995 ; - Ch. Bonnet,  S.  Plouin,  1995,  p. 97-99,  fig. 7 ;  - F.  Müller,
1996b.",
CAG68_houssen_cfca148b,Obere Maettle,Houssen,68,FR,DEPOT,,,,,LA_TENE,,-450,-25,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"5* (002 AH) - Au  lieu-dit  Obere  Maettle,  non  loin  du  dépôt  monétaire
laténien, un site romain déjà repéré au siècle dernier par R. Forrer, a  été
sondé en 1988 par S. Plouin et Cl. Gitta. Des fouilles  préventives  ont  eu
lieu en 1993 sur une surface de 3000 m2, qui ont révélé  la  présence  de  3
bâtiments à vocation agricole (fig. 119). Le  matériel  était  très  pauvre.
Plusieurs foyers ont été observés : ils ne se manifestent plus que  par  des
dépressions remplies de charbons, de galets et de petites plaques  de  grès.
Le premier bâtiment mesurait 20  x  15 m ;  le  second  7,80  x  7,80 m.  La
fouille du troisième bâtiment est restée incomplète  car  il  dépassait  les
limites de fouille. Un fossé large de 1,20 m limitait  le  domaine  du  côté
est. Le mobilier archéologique (sigillée) date le site de la seconde  moitié
du IIe siècle apr. J.-C. : production céramique  de  Verecundus,  production
de Rheinzabern,  1  estampille  anépigraphique  en  forme  de  rosette  à  8
branches, quelques tessons de verre, des monnaies  illisibles,  1  fibule  à
charnière du Ier siècle apr. J.-C. Musée d’Unterlinden, Colmar : R.  Forrer,
1925, p. 38 ; - S. Plouin, Cl. Gitta, 1988, I, p. 14,  II,  p. 22-24 ;  - S.
Plouin, dans Bilan Scientifique 1993, p. 55-56 ;  1994 ;  - Ch.  Bonnet,  S.
Plouin, 1995, p. 95-97, fig. 4-6.",
CAG68_houssen_2acd4225,Thiergarten (ce lieu-dit ne correspond pas à,Houssen,68,FR,DEPOT,,,,,GALLO_ROMAIN,,,,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"6* (004 AH) - Au lieu-dit Thiergarten  (ce  lieu-dit  ne  correspond  pas  à
l’endroit désigné sous le même nom  par  les  auteurs  anciens  comme  ayant
livré le trésor monétaire), en 1989, G. Richter a découvert un  site  romain
qui a livré 5 fragments de tegulæ estampillées  de  la  1ère  légion  Martia
(fig. 120). P. Biellmann recense trois types d’estampille différents :  EGIM
(lettre E de grande dimension) avec trace de cartouche et marque du  tuilier
(3 demi-cercles concentriques) ; EG ; CIMR ;  EGIM  avec  la  lettre  E  mal
imprimée. Des estampilles de la  1ère  légion  Martia  de  type  LEGMIR  ont
également été découvertes à Horbourg-Wihr (cf. n° 145, le  castellum)  et  à
Eguisheim (cf. n° 078, Drei Exen). A Strasbourg, une seule tuile de ce  type
a été trouvée, et une autre de type TRAM. A Biesheim, on recense  52  tuiles
estampillées de tous types (cf.  n° 036,  Oedenburg).  Une  cinquantaine  de
tegulæ marquées de cette légion ont également  été  découvertes  à  Breisach
(Bade-Wurtemberg) et à Augst (Suisse).  Le  site  du  Thiergarten,  pris  en
photographie  aérienne,  accuse  la  forme  d’un  quadrilatère  aux   angles
arrondis, légèrement surélevé et encore très  visible  dans  le  parcellaire
actuel. P. Biellmann propose d’y voir un  castellum.  Ce  site  se  trouvait
probablement à un carrefour de  voies  romaines :  la  voie  rhénane  et  sa
perpendiculaire qui débouchait dans  la  vallée  de  Kaysersberg.  Une  voie
fluviale, l’Ill, coulait à l’est. Les deux sites fortifiés  de  Horbourg  et
de Houssen devaient jouer le rôle de couverture pour  le  camp  de  première
ligne sur le Rhin : Biesheim, Oedenburg. Le site  a  été  fréquenté  pendant
deux périodes : au IIe siècle, des fragments de sigillée l’attestent ;  puis
au IVe siècle, avec la présence de tuiles estampillées et d’une  monnaie  de
Constant. De très nombreux blocs de grès récupérés dans les champs  par  les
agriculteurs laissent présager une imposante  architecture :  P.  Biellmann,
1987a ; 1994.",
CAG68_husseren-les-chateaux_802b1bf4,"(001 AH) - Le site de hauteur d’époque romaine du Dagsbourg est étudié sous Eguisheim, Drei Exen (cf. n° 078).",Husseren-les-Châteaux,68,FR,OPPIDUM,,,,,GALLO_ROMAIN,,,,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"(001 AH) - Le site de hauteur d’époque romaine du Dagsbourg est étudié  sous
Eguisheim, Drei Exen (cf. n° 078).",
CAG68_illfurth_16c531d9,Lerchenfeld,Illfurth,68,FR,,,,,,PROTOHISTOIRE,,,,MEDIUM,CAG 68 — Haut-Rhin (M. Zehner),"2* (018 AH) - Au lieu-dit Lerchenfeld,  en  1994,  B.  Bakaj  a  détecté  un
gisement  protohistorique.  Son  attribution  culturelle  reste  imprécise :
Prospection au sol B. Bakaj. Information C.A.H.R.",
CAG68_illfurth_ad6a8c77,Gaenwasen,Illfurth,68,FR,,,,,,HALLSTATT,,-800,-450,MEDIUM,CAG 68 — Haut-Rhin (M. Zehner),"3* (016 AH) -  Au  lieu-dit  Gaenwasen,  on  mentionne  la  découverte  d’un
bracelet probablement hallstattien : Information orale B. Bakaj.-C.A.H.R.",
CAG68_illfurth_189ad3ad,Leimen,Illfurth,68,FR,,,,,,HALLSTATT,Ha C,-800,-620,MEDIUM,CAG 68 — Haut-Rhin (M. Zehner),"4* (015 AH) - Au lieu-dit Leimen, en 1995, B. Bakaj a découvert un  gisement
dans l’entaille d’un talus qui a livré 2 épingles, 1 anneau, 1  fragment  de
fer de lance et de la céramique attribuables  au  Hallstatt C :  Prospection
au sol B. Bakaj. Information C.A.H.R.",
CAG68_illfurth_b556273f,Beim Telegraph,Illfurth,68,FR,,,,,,,,,,LOW,CAG 68 — Haut-Rhin (M. Zehner),"5* (019 AH) - Au lieu-dit Beim Telegraph, R. Schweitzer  a  photographié  un
enclos quadrangulaire. Des prospections au sol  permettent  de  dater  cette
structure de l’âge du Fer : Prospections aérienne et au sol  R.  Schweitzer.
Information C.A.H.R.",
CAG68_illfurth_72d4fe4b,"6* (001 AH) - Les hauteurs du Britzgyberg (alt. : 355-369 m), au nord d’Illfurth, étaient connues de longue dat",Illfurth,68,FR,OPPIDUM,,,,,HALLSTATT_LA_TENE,Ha D1,-620,-540,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"6* (001 AH) - Les  hauteurs  du  Britzgyberg  (alt. :  355-369 m),  au  nord
d’Illfurth, étaient connues de  longue  date  comme  fortification  de  type
éperon barré. Le site  occupe  une  position  privilégiée  sur  la  voie  de
passage vers la Porte de Bourgogne, c’est-à-dire le passage de la vallée  du
Rhône à la vallée du Rhin. En outre, il se situe au point de  rencontre  des
vallées de l’Ill  et  de  la  Largue.  De  plan  grossièrement  trapézoïdal,
orienté nord-est/sud-ouest, le plateau du  Britzgyberg  est  formé  de  deux
terrasses emboîtées, limitées au nord-est par un large  vallum  doublé  d’un
fossé. L’ensemble du site est bordé d’une enceinte périphérique  et  enserre
une superficie d’environ 5,2 ha. Le côté nord est défendu par un  vallum  de
8 à 10 m de large sur une hauteur encore visible  de  1,50  à  2 m.  Il  est
doublé par un fossé  défensif  qui  est  en  réalité  une  ravine  naturelle
légèrement  rectifiée.  A  l’angle  nord-est,  le  vallum  est   interrompu,
constituant une entrée sur le plateau (fig. 121).
Les premières découvertes sur le plateau mentionnées dans  la  bibliographie
datent de 1850-1860 : il s’agit de plusieurs monnaies romaines. Le site  est
alors interprété comme un castellum ou un camp retranché romain, entouré  de
fossés. Aug. Stoeber, en 1858-1860, signale également la découverte de   qui
auraient été découverts à mi-côte du Britzgyberg (cf.  Zillisheim,  n° 384).
Ces objets ont aujourd’hui disparu.
Le premier à réaliser un  fut K. Gutmann. Il visite le site en juin 1904  et
en donne une description  sommaire  (K.  Gutmann,  1905c).  Il  constate  la
présence d’un fossé défensif de 2 m de  profondeur  et  large  de   et  d’un
rempart conservé et visible dans le paysage sur une  hauteur  de  2,50 m  au
nord du site. La structure était visible sur une longueur de  fermant  ainsi
le plateau. Il signale également la présence  de  deux   accusant  la  forme
d’un cône, l’une à l’est  du  plateau  (larg. :  10 m  et  prof. :  3 m)  et
l’autre  à  l’ouest.  Le  matériel  récupéré  sur  le  site  lors   de   ces
prospections date de la  période  hallstattienne.  J.  Knecht  continue  les
investigations en 1907. Il  nous  donne  un  aperçu  des  fortifications  et
mentionne la présence d’une  () à l’est du site. De forme ronde, elle  avait
un diamètre de 4 m et une profondeur de 3 m. Un  tiers  de  son  remplissage
était constitué de pierres. Les tessons  découverts  dans  la  fosse  et  au
niveau de l’enceinte sont datés de l’époque hallstattienne. Le site a  alors
été  interprété  comme  un  refuge  pré-  et  protohistorique  et  n’a  plus
intéressé personne jusque dans les années 70.
• Les structures (fig. 122, 123) : Les premières fouilles  ont  eu  lieu  en
1970 et 1971, sous la direction de  R.  Schweitzer.  Un  premier  dispositif
défensif était formé d’un  fossé  à  profil  trapézoïdal  (larg. :  2,50 m ;
prof. : 1,70 m) creusé dans le rocher en bordure de la terrasse  supérieure,
dans la zone ouest du  site.  Il  a  été  intentionnellement  comblé.  Cette
fortification n’a pu être datée, faute de matériel  et  faute  de  connexion
avec les structures observées sur le plateau.
La première période d’habitat se divise  en  trois  phases.  La  première  a
livré deux petites tranchées  parallèles,  distantes  de  3,50 m,  repérées,
l’une  sur  une  distance  de  4,50 m,  l’autre  sur  7,50 m.  Le  type   de
construction de cette première phase reste indéterminé. Lors de la  deuxième
phase, les maisons étaient formées d’un muret en pierres sèches  ancré  dans
une tranchée de 0,60 m de largeur et 0,40 m  de  profondeur.  Le  sol  était
constitué d’une chape de  calcaire  concassé  et  d’argile.  Le  tout  était
recouvert d’un lissage d’argile. A cette phase correspond une cuvette  ovale
aménagée dans le substrat,  à  fond  concave :  des  fragments  de  poteries
peintes en rouge et graphitées  et  de  poteries  incisées  à  incrustations
blanches ont été découverts dans son remplissage. Dans la  troisième  phase,
le sol était constitué d’un damage de lœss  rubéfié  par  un  incendie.  Des
traces  de  solives  équarries   ont   été   observées ;   elles   servaient
probablement d’assises à des parois. Un four a également  été  fouillé :  il
s’agit d’un aménagement en argile de  forme  trapézoïdale  traversé  par  un
conduit ouvert du côté est sur la  plaque  rubéfiée.  Les  trois  phases  de
cette première période sont datées du Hallstatt moyen  I  (Hallstatt  D1-fin
du VIIe siècle).
La  seconde  période  correspond  à  une  restructuration  fondamentale   du
plateau. Les vestiges d’habitat sont arasés pour faire  place  à  un  glacis
précédant une  palissade  sur  tout  le  flanc  nord-ouest  du  plateau.  La
palissade est concrétisée par une tranchée de 1,50 m de profondeur  et  0,80
à 0,90 m de largeur. Son tracé forme un angle droit : elle est  repérée  sur
35 m à l’ouest et 30 m au sud. Elle maintenait des poteaux d’environ  0,30 m
de diamètre. Un dispositif identique a été observé  sous  le  vallum.  Cette
phase date du Hallstatt moyen II (600-570 av. J.-C.).
La troisième période se présente sous forme d’une couche  humifère  avec  un
matériel abondant qui correspond à une probable  période  de  prospérité  du
site et de paix ; elle date du Hallstatt final I (550-530 av. J.-C.).
La quatrième période se caractérise par un retour à un  dispositif  défensif
massif : le  rempart  est  constitué  d’un  parement  extérieur  formé  d’un
empilement de blocs maintenus à espace régulier par des poutres  verticales.
Le  corps  interne  du  rempart  est   composé   d’une   série   de   murets
perpendiculaires au parement, derrière chaque poteau, rempli  de  blocaille.
Un mur en pierre retient  la  blocaille  à  l’intérieur  de  l’enceinte.  Ce
système de  fortification  est  doublé  par  une  seconde  ligne  d’enceinte
périphérique en pierre doublée d’un fossé, aménagée sur la seconde  terrasse
entourant l’éperon. C’est à cette période que correspondent les  découvertes
de céramiques attiques noires : elle date ainsi de la fin du VIe siècle  av.
J.-C. Cette phase d’occupation est détruite par un incendie.
La  dernière  période   se   manifeste   par   un   réaménagement   de   ces
fortifications. Elle correspond à un  du  rempart  qui  reprend  un  système
identique à la dernière phase décrite. Le mur interne est  remplacé  par  un
système en bois. Le site est une fois de plus détruit par incendie au  cours
du  Ve  siècle,  au  début  de  l’époque   laténienne,   et   sera   ensuite
définitivement abandonné.
• Le  mobilier :  Son  étude  permet  de  conclure  à  des  activités  agro-
pastorales  mais  également  artisanales :  textile  (navettes,  peignes   à
carder, aiguille, pesons, fusaïoles,  bobine...),  travail  de  l’os  et  du
cuir, activité potière (présence de nombreux ratés de cuissons) et enfin  un
artisanat plus spécifique aux oppida : la métallurgie, surtout  présente  au
cours du VIe siècle av. J.-C. Cette activité se  manifeste  par  des  rejets
divers : scories de fer, déchets de coulée  de  bronze,  restes  de  moules,
creusets,  marteaux  sphériques  en  pierre  perforée   utilisés   pour   la
dinanderie, burin multidenté... (fig. 124).
L’oppidum du Britzgyberg peut être qualifié de site princier  en  raison  de
son dispositif défensif impressionnant, les mobiliers métalliques  abondants
(notamment les fibules,  fig. 125)  mais  surtout  en  raison  des  contacts
privilégiés qu’il maintenait avec le  monde  méditerranéen.  Les  céramiques
d’importation sont au nombre d’une vingtaine,  dont  un  fragment  d’amphore
massaliote et des fragments d’au moins 3 vases  attiques  à  figures  noires
(fig. 126). Les fragments les plus caractéristiques proviennent d’une  coupe
à yeux. Le médaillon central ne  conserve  que  la  partie  inférieure  d’un
cheval (centaure ou Pégase ? ). La frise présente  un  athlète  tenant  deux
poids dans ses mains. En face de lui se trouve un personnage drapé  dans  un
himation. Cette  coupe  peut  être  datée  de  510-500  av.  J.-C.  D’autres
fragments d’une seconde coupe à yeux présentaient des trous  de  réparation.
Musée Historique  de  Mulhouse :  Aug.  Stoeber,  1858-1860,  p. 188 ;  - F.
Wolff, 1903, p. 141, n° 64-65 ; - K. Gutmann, 1905c ; 1913,  p. 195 ;  - L.-
G. Werner,  1921a,  p. 36 ;  1922b,  p. 25 ;  - J.  Knecht,  1931 ;  - L.-G.
Werner, 1935-1936,  p. 7-8 ;  - J.-J.  Hatt,  1947,  p. 253 ;  - H.  Tammen,
1952 ;  - A.  Thévenin,  1970 ;  - R.  Schweitzer,  1971 ;  - Gallia,  1972,
p. 381, fig. 1-4 ; - R.  Schweitzer,  1973a ;  - Gallia,  1974,  p. 368-369,
fig. 3-4 et 1976, p. 381 ; - R. Schweitzer, 1976 ;  1977b,  p. 10,  fig. 5 ;
- Fr.  Pétry,  1979a,  p. 6-7,  fig. 1 ;  - Gallia,  1982,   p. 347 ;   - J.
Schweitzer, 1983 ; - Gallia,  1984,  p. 267 ;  - Enc.  Als.,  VII,  p. 4173-
4179 ; - J. Schweitzer, 1989a ; 1991a, p. 67-68 ; 1997.",
